2021-03-01," <Research Report>CICC's Forecast on HSI Constituent Adjustment, Potential Fund Flow (Table) ",1113,news-daily
2021-03-01," <Research Report>CICC: AliHealth, Haidilao Turning Bluechips May Bring Passive Fund Inflow $1.5B, $980M ",1113,news-daily
2021-03-01, <Weekend Home Mkt>Grande Monaco Launches 38 More Units on Vibrant Sales; 2nd-hand Deals Normalize Post-CNY ,1113,news-daily
2021-02-27, CK ASSET (01113.HK)'s Horizon Hotels & Suites Gains Approval for Residency Redevelopment  ,1113,news-daily
2021-02-25," Li Ka-shing Recaptures Forbes' HK Richest Man Position, thanks to ZOOM Shr Rise ",1113,news-daily
2021-02-25," Li Ka-shing Plotting to Form SPAC, Mulling to Pool about US$400M by US Listing: Rumor  ",1113,news-daily
2021-02-22," CKA Sues GOLDIN FIN HOLD's Pan Sutong, His Private Company ",1113,news-daily
2021-02-19," <Research Report>G Sachs Raises CK ASSET (01113.HK) TP to $49, Kept Buy ",1113,news-daily
2021-02-19," *G Sachs Raises CK ASSET (01113.HK) TP to $49, Kept Buy ",1113,news-daily
2021-02-18," <Research Report>HSBC Research Raises CK ASSET (01113.HK) TP to $50.6, Rated Buy ",1113,news-daily
2021-02-18," *HSBC Research Raises CK ASSET (01113.HK) TP to $50.6, Rated Buy ",1113,news-daily
2021-02-17," CKA Wins Bid of Kai Tak Area 4E Site 2 at $10.28B, Price In Line ",1113,news-daily
2021-02-17," *CKA Wins Bid of Kai Tak Area 4E Site 2 at $10.28B, Price In Line ",1113,news-daily
2021-02-16," CKA's Super Luxury Suite '21 BORRETT ROAD' Sold at $136K/ Sq.ft., New High of Asian Apartments  ",1113,news-daily
2021-02-16, CKA Justin Chiu Forecasts HK Home Mkt to Hail 5% Volatility This Yr ,1113,news-daily
2021-02-11, Kai Tak Area 4E Site 2 Gets At Least 5 Bids after Tender Closes  ,1113,news-daily
2021-02-11, Kai Tak Area 4E Site 2 Gets At Least 5 Bids  ,1113,news-daily
2021-02-11, Kai Tak Area 4E Site 2 Gets At Least 2 Bids; CKA among Suitors  ,1113,news-daily
2021-02-05, LandsD: 5 Bids for 2nd Residential Site on Mansfield Road  ,1113,news-daily
2021-02-05, At Least 5 Bids for 2nd Residential Site on Mansfield Road  ,1113,news-daily
2021-03-01," <Research Report>CICC's Forecast on HSI Constituent Adjustment, Potential Fund Flow (Table) ",1113,news-report
2021-03-01," <Research Report>CICC: AliHealth, Haidilao Turning Bluechips May Bring Passive Fund Inflow $1.5B, $980M ",1113,news-report
2021-02-19," <Research Report>G Sachs Raises CK ASSET (01113.HK) TP to $49, Kept Buy ",1113,news-report
2021-02-19," *G Sachs Raises CK ASSET (01113.HK) TP to $49, Kept Buy ",1113,news-report
2021-02-18," <Research Report>HSBC Research Raises CK ASSET (01113.HK) TP to $50.6, Rated Buy ",1113,news-report
2021-02-18," *HSBC Research Raises CK ASSET (01113.HK) TP to $50.6, Rated Buy ",1113,news-report
2021-01-08," <Research Report>UBS' Latest Ratings, TPs on Developers, Landlords (Table) ",1113,news-report
2021-01-08, <Research Report>UBS: Cautious on Property Developers; Turns Positive on Commercial Property ,1113,news-report
2021-01-08, *UBS: Cautious on Property Developers; Turns Positive on Commercial Property  ,1113,news-report
2021-01-05," <Research Report>JPM's Latest Ratings & TPs on HK Developers, Landlords (Table) ",1113,news-report
2021-01-05," <Research Report>JPM Tweaks TPs on Developers, Landlords; Bullish on SHK, Sino, CKA, Swire Properties ",1113,news-report
2021-01-05," <Research Report>BofAS' Latest Ratings, TPs on Developers (Table) ",1113,news-report
2021-01-05," <Research Report>BofAS Upgrades WHARF HOLDINGS (00004.HK) to Buy, HENDERSON LAND (00012.HK) to Neutral ",1113,news-report
2021-01-05," *JPM Tweaks TPs on Developers, Landlords; Bullish on SHK, Sino, CKA, Swire Properties ",1113,news-report
2020-12-29, <Research Report>Citi Adds CK ASSET (01113.HK) TP to $34.5; Rated Sell ,1113,news-report
2020-12-29, *Citi Adds CK ASSET (01113.HK) TP to $34.5; Rated Sell  ,1113,news-report
2020-12-11," <Research Report>M Stanley's Ratings, TPs on HK Developers, Landlords (Table) ",1113,news-report
2020-10-30," <Research Report>G Sachs' Latest Ratings, TPs on HK Developers (Table)  ",1113,news-report
2020-10-30," <Research Report>G Sachs Upgrades SHK, HLP to Buy; Downgrades HLD, WHARF REIC to Neutral ",1113,news-report
2020-09-24," <Research Report>BofAS' Latest TPs, Ratings on HK Developers (Table)  ",1113,news-report
2020-09-24,"*BofAS: HK 2021E Home Prices Flattish, Developers' Fundamentals Better; Top-picks SHKP, NWD, Link REIT",1113,news-report
2020-09-16,"HSBC Research's Latest Ratings, TPs on Local Developers (Table)",1113,news-report
2020-09-16,"HSBC Global Research Expects Mild Recovery for 2H20 Property Mkt; Recommends SHK, NWD, SINO",1113,news-report
2020-08-10,M Stanley Cuts CK ASSET (01113.HK) TP to $49; Rated Equalweight,1113,news-report
2020-08-10,*M Stanley Cuts CK ASSET (01113.HK) TP to $49; Rated Equalweight ,1113,news-report
2020-08-07,"HSBC Research Downgrades CK ASSET (01113.HK) to Hold, TP Cut to $49.6",1113,news-report
2020-08-07,"*HSBC Research Downgrades CK ASSET (01113.HK) to Hold, TP Cut to $49.6",1113,news-report
2020-08-07,C Suisse Retains CK ASSET (01113.HK) at Outperform with $51.9 TP ,1113,news-report
2020-08-07,"Citi Downgrades CK ASSET (01113.HK) to Sell, DPS Cut Disappointing",1113,news-report
2020-08-07,"*Citi Downgrades CK ASSET (01113.HK) to Sell, TP Cut to $34.3",1113,news-report
2020-08-06,"Brokers' Ratings, TPs on CK ASSET (01113.HK) (Table) (Update)",1113,news-report
2020-08-03,"Brokers' Latest Ratings, TPs on CK ASSET (01113.HK) (Table)",1113,news-report
2020-08-03,JPM's Forecast on CK ASSET (01113.HK) 1H20 Results (Table),1113,news-report
2020-07-03,"HSBC Research's Ratings, TPs on HK Developers (Table) ",1113,news-report
2020-06-30,"UBS Upgrades Link REIT, Wharf REIC to Buy, Downgrades CKA to Neutral ",1113,news-report
2020-06-30,"*UBS Upgrades Link REIT, Wharf REIC to Buy, Downgrades CKA to Neutral ",1113,news-report
2020-06-01,"G Sachs: HK, MO Travel Ban May Gradually Eased from 3Q; Upbeat on Link, MTR, Galaxy, SJM ",1113,news-report
