2021-02-22, BRIGHT SMART Poll: 95% Interviewees Reap Rewards from IPOs Subscription Last Yr; JD HEALTH Top-yielding ,6618,news-daily
2021-02-09, HSTI Once Leaps Over 2% after Midday; HUA HONG SEMI Up 10%  ,6618,news-daily
2021-02-04," HSTI Reclaims 10MA, Handsets In Sell-off; Sunny Optical/ Q Tech/ Xiaomi/ BYD Electronic Slip 5%-8% ",6618,news-daily
2021-02-02, <IPO News>JD Logistics Seeks to File for HK IPO This Mth: Wire ,6618,news-daily
2021-01-28," HSTI Deepens Loss to 4.2%; Yet China Lit, PA Good Doctor Leap Over 9%, 4% ",6618,news-daily
2021-01-27, <Research Report>Macquarie Adds ALI HEALTH (00241.HK) TP to $31.5; Rated Outperform ,6618,news-daily
2021-01-27," <Research Report>Macquarie Initiates Outperform on JD HEALTH (06618.HK), TP $193 ",6618,news-daily
2021-01-27," *Macquarie Initiates Outperform on JD HEALTH (06618.HK), TP $193 ",6618,news-daily
2021-01-26, <Research Report>JPM: KUAISHOU-W (01024.HK) May Added Into HSTI in 10 Days Post Listing Soonest ,6618,news-daily
2021-01-20," HSTI Rises 3.8%, Breaking Record; Baba Jumps 9% since Jack Ma Shows up ",6618,news-daily
2021-01-15," JD HEALTH, HAIER SMARTHOME To Join Southbound Trading of SH-HK Stock Connect  ",6618,news-daily
2021-01-15," HKEX to Unroll New Stock Futures Contracts, Option Classes of WUXI BIO, JD HEALTH on 25 Jan ",6618,news-daily
2021-01-12, JD HEALTH (06618.HK) To Admitted to Designated Securities List for Short Selling  ,6618,news-daily
2021-01-11, <Research Report>G Sachs Initiates JD HEALTH (06618.HK) at Neutral with $139 TP ,6618,news-daily
2021-01-11, <Research Report>BofAS Initiates JD HEALTH (06618.HK) at Buy with $166 TP ,6618,news-daily
2021-01-11, *BofAS Initiates JD HEALTH (06618.HK) at Buy with $166 TP ,6618,news-daily
2021-01-11, *G Sachs Initiates JD HEALTH (06618.HK) at Neutral with $139 TP ,6618,news-daily
2021-01-11, <Research Report>UBS Initiates JD HEALTH (06618.HK) at Neutral with $150 TP ,6618,news-daily
2021-01-11, *UBS Initiates JD HEALTH (06618.HK) at Neutral with $150 TP  ,6618,news-daily
2021-01-04," HSTI Constituents Mixed; Sunny Optical, Xiaomi, Weimob, Kingsoft, XD Mark New Leagues  ",6618,news-daily
2020-12-31,JD HEALTH (06618.HK) Stabilization Period Ends,6618,news-daily
2020-12-30,"HSTI Spikes 2.9%; Meituan, Tencent, Baba, Kingsoft Up 4.5%-8.5%",6618,news-daily
2020-12-29,"HSTI Once Ticks Up 3.6%; JD Health, Ali Health, Baba Rebound Over 4%-5%",6618,news-daily
2020-12-22,HKD221.3M Southbound Trading Net Outflow from TENCENT,6618,news-daily
2020-12-22,"JD HEALTH (06618.HK) Peaks at $180, Added to Southbound Trading by SZSE",6618,news-daily
2020-12-22,SZSE: JD HEALTH (06618.HK) Added to Southbound Trading,6618,news-daily
2020-12-22,"JD HEALTH Over-allotment Option Fully Exercised, Pooling Additional Net Proceeds of Almost $4B",6618,news-daily
2020-12-21,EY: Main Board Entry Threshold Higher; HK IPO Funds May Slip 10% to $350B Next Yr,6618,news-daily
2020-12-15,HKEX: To Include JD HEALTH (06618.HK) into Volatility Control Mechanism,6618,news-daily
2020-12-14,JD-SW (09618.HK) Shuffles Retail Organization Structure: Report,6618,news-daily
2020-12-14,"JD HEALTH (06618.HK) Jumps 8%, Once Busts Peak at $134.4",6618,news-daily
2020-12-14,DBS: CN Medical IT Sector Hails Vast Headroom on Policy Tailwinds,6618,news-daily
2020-12-10,"China Deepens Promotion of Service Actions 'Internet + Medical Health', 'Five Ones'",6618,news-daily
2020-12-10,JPM: Sees US$570M Passive Fund Inflow for JD HEALTH's Addition into Various Indices,6618,news-daily
2020-12-10,"*JPM: Sees US$210M Passive Fund Inflow for JD HEALTH (06618.HK)'s Addition into HSTI, HSCEI",6618,news-daily
2020-12-10,"HSI Co: To Add JD HEALTH (06618.HK) Into HSTI, Etc.",6618,news-daily
2020-12-09,"ALI HEALTH (00241.HK) Hikes 7.5% Higher, Logging New High ",6618,news-daily
2020-12-09,"JD HEALTH Shr Once Jumps 10% on Inclusion in FTSE Russell, MSCI Indices Late-Dec",6618,news-daily
2020-12-09,"Mkt Shifts Focus Onto China CPI, PPI",6618,news-daily
2020-12-09,FTSE Russell To Add JD HEALTH (06618.HK) to FTSE Hong Kong Index,6618,news-daily
2020-12-08,"MSCI To Add JD HEALTH (06618.HK) to MSCI Standard Index, Large Cap Index ",6618,news-daily
2020-12-08,"JD HEALTH (06618.HK) Closes at $110, Up 56% vs Listing Price",6618,news-daily
2020-12-08,"HSI Deepens Loss to Over 200 Pts to Miss 26,300, Led by Financials/ Oils/ CN Developers",6618,news-daily
2020-12-08,Comparison of JD HEALTH with Locomotive Peers in Operating Data (Table),6618,news-daily
